app_id,title,date_release,win,mac,linux,rating,positive_ratio,user_reviews,price_final,price_original,discount,steam_deck
1167950,Vampire's Fall: Origins,2020-01-31,TRUE,FALSE,FALSE,Mostly Positive,79,622,12.99,12.99,0,TRUE
1210800,Rum & Gun,2020-05-01,TRUE,FALSE,FALSE,Very Positive,94,136,4.99,4.99,0,TRUE
1228520,[Chilla's Art] The Convenience Store | 夜勤事件,2020-02-17,TRUE,FALSE,FALSE,Very Positive,85,1832,2.99,2.99,0,TRUE
1277830,Galactic Civilizations III - Worlds in Crisis DLC,2020-05-12,TRUE,FALSE,FALSE,Mostly Positive,72,18,4.99,4.99,0,TRUE
1280300,Steel Assault,2021-09-28,TRUE,TRUE,TRUE,Very Positive,81,224,14.99,14.99,0,TRUE
1287057,Monster Hunter World: Iceborne - Pendant: Phantom Jade Butterflies,2020-07-08,TRUE,FALSE,FALSE,Positive,92,13,0.99,0.99,0,TRUE
1290090,The Wicked Days,2021-06-30,TRUE,FALSE,FALSE,Positive,83,18,19.99,19.99,0,TRUE
1346960,The Divine Invasion,2021-12-03,TRUE,FALSE,FALSE,Very Positive,87,195,24.99,24.99,0,TRUE
1367690,Tony Stewart's All-American Racing,2020-09-04,TRUE,FALSE,FALSE,Very Positive,83,141,29.99,29.99,0,TRUE
1410580,Wave of Time,2020-09-16,TRUE,FALSE,FALSE,Positive,84,13,5.99,5.99,0,TRUE
1418847,Train Sim World 2: Southeastern BR Class 465 EMU Add-On,2021-03-04,TRUE,FALSE,FALSE,Very Positive,95,82,19.99,19.99,0,TRUE
1421020,Simple FPS Aim Trainer,2020-10-05,TRUE,FALSE,FALSE,Positive,88,43,1.99,1.99,0,TRUE
1443084,Forza Horizon 4: Barrett-Jackson Car Pack,2021-03-09,TRUE,FALSE,FALSE,Positive,88,27,6.99,6.99,0,TRUE
1444730,My Sweet Washing Machine!,2020-10-23,TRUE,TRUE,TRUE,Positive,94,19,0.59,1.99,70,TRUE
1492360,Recipe for Disaster,2022-08-05,TRUE,FALSE,FALSE,Mostly Positive,76,449,16.99,16.99,0,TRUE
1494400,VR JAPAN,2021-01-08,TRUE,FALSE,FALSE,Positive,81,49,9.99,9.99,0,TRUE
1502980,Atelier Firis: The Alchemist and the Mysterious Journey DX,2021-04-21,TRUE,FALSE,FALSE,Mostly Positive,77,197,39.99,39.99,0,TRUE
305186,Sniper Elite 3 - Eastern Front Weapons Pack,2014-08-15,TRUE,FALSE,FALSE,Positive,80,31,3.99,3.99,0,TRUE
1511950,Magellania,2021-03-18,TRUE,FALSE,FALSE,Positive,100,24,9.99,9.99,0,TRUE
1547300,Drawy,2021-08-31,TRUE,FALSE,FALSE,Positive,93,29,4.99,4.99,0,TRUE
215005,Victoria II: Interwar Cavalry Unit Pack,2013-09-30,TRUE,FALSE,FALSE,Positive,89,38,1.99,1.99,0,TRUE
1650250,ToruTaru,2021-09-21,TRUE,TRUE,FALSE,Very Positive,86,53,4.99,4.99,0,TRUE
1673990,Farming Simulator 22 - CLAAS XERION SADDLE TRAC Pack,2021-11-21,TRUE,TRUE,FALSE,Mixed,59,59,3.99,3.99,0,TRUE
1726870,Nebraska,2021-10-19,TRUE,FALSE,FALSE,Very Positive,81,58,3.99,3.99,0,TRUE
1773060,Shoot Trip Die,2022-05-05,TRUE,FALSE,FALSE,Positive,91,45,4.99,4.99,0,TRUE
1777090,Halloween Stories: Horror Movie Collector's Edition,2021-10-01,TRUE,FALSE,FALSE,Positive,94,18,9.99,9.99,0,TRUE
1807330,Tough Love Arena,2022-05-05,TRUE,TRUE,FALSE,Positive,92,14,11.99,11.99,0,TRUE
1905430,Gravitar: Recharged,2022-06-02,TRUE,TRUE,TRUE,Positive,100,11,9.99,9.99,0,TRUE
1967690,American Truck Simulator - Lode King & Prestige Trailers Pack,2022-05-31,TRUE,TRUE,TRUE,Very Positive,80,109,3.99,3.99,0,TRUE
1979320,Amber City,2022-08-31,TRUE,TRUE,FALSE,Positive,100,24,13.99,13.99,0,TRUE
1979540,Songs of Conquest - Supporter Pack,2022-05-10,TRUE,TRUE,FALSE,Positive,100,34,19.99,19.99,0,TRUE
1992290,Cities: Skylines - Content Creator Pack: Mid-Century Modern,2022-09-14,TRUE,TRUE,TRUE,Positive,81,27,5.99,5.99,0,TRUE
2072990,Cuphead DLC - Official Soundtrack,2022-07-04,FALSE,FALSE,FALSE,Positive,90,21,4.99,4.99,0,TRUE
2129390,CATAIRE - Gambling with cats,2022-09-23,TRUE,TRUE,TRUE,Positive,81,11,0.6,0.99,39,TRUE
2193910,KOF XV Fighter Pass,2023-01-16,TRUE,FALSE,FALSE,Positive,92,13,29.99,29.99,0,TRUE
1500,Darwinia,2012-04-24,TRUE,TRUE,TRUE,Mostly Positive,77,664,9.99,9.99,0,TRUE
15130,Beyond Good and Evil™,2008-05-13,TRUE,FALSE,FALSE,Very Positive,86,2806,9.99,9.99,0,TRUE
32150,Everyday Genius: SquareLogic,2009-10-21,TRUE,FALSE,FALSE,Very Positive,98,357,4.99,4.99,0,TRUE
32410,Lucidity™,2009-10-07,TRUE,FALSE,FALSE,Mostly Positive,71,45,2.09,5.99,65,TRUE
243000,Omikron: The Nomad Soul,2013-09-26,TRUE,FALSE,FALSE,Mixed,69,330,9.99,9.99,0,TRUE
265300,Lords Of The Fallen™ 2014,2014-10-28,TRUE,FALSE,FALSE,Mixed,59,11732,29.99,29.99,0,TRUE
266110,Tower of Guns,2014-03-04,TRUE,TRUE,TRUE,Very Positive,86,470,14.99,14.99,0,TRUE
273150,Castlevania: Lords of Shadow 2 - Armored Dracula Costume,2014-03-25,TRUE,FALSE,FALSE,Positive,86,23,0.99,0.99,0,TRUE
314030,Guilty Gear X2 #Reload,2014-09-05,TRUE,FALSE,FALSE,Very Positive,89,496,9.99,9.99,0,TRUE
326720,Instant Dungeon!,2014-11-25,TRUE,FALSE,FALSE,Very Positive,85,140,1.99,1.99,0,TRUE
327560,Near Death,2016-08-02,TRUE,TRUE,TRUE,Very Positive,91,891,7.99,7.99,0,TRUE
346810,Marble Age,2015-03-04,TRUE,TRUE,FALSE,Very Positive,81,597,5.99,5.99,0,TRUE
361930,Farm Frenzy: Hurricane Season,2015-07-03,TRUE,TRUE,FALSE,Very Positive,90,82,6.99,6.99,0,TRUE
364820,Star Trek: Starfleet Command Gold Edition,2016-11-22,TRUE,FALSE,FALSE,Mixed,59,162,9.99,9.99,0,TRUE
370150,LOOP: A Tranquil Puzzle Game,2015-05-22,TRUE,TRUE,TRUE,Very Positive,96,114,4.99,4.99,0,TRUE
384110,Pathologic Classic HD,2015-10-29,TRUE,FALSE,FALSE,Very Positive,87,2594,12.99,12.99,0,TRUE
387340,Hyperdimension Neptunia U: Action Unleashed,2016-03-21,TRUE,FALSE,FALSE,Very Positive,92,2489,14.99,14.99,0,TRUE
388292,Just Cause™ 3 - Rocket Launcher Sports Car,2015-12-01,TRUE,FALSE,FALSE,Mostly Positive,74,134,1.99,1.99,0,TRUE
398000,Twinsen's Little Big Adventure 2 Classic,2015-10-20,TRUE,FALSE,FALSE,Overwhelmingly Positive,98,606,9.99,9.99,0,TRUE
733050,Lines Infinite,2017-11-24,TRUE,TRUE,TRUE,Very Positive,91,374,0.99,0.99,0,TRUE
433170,Die Young,2019-09-12,TRUE,FALSE,FALSE,Mostly Positive,79,1363,9.99,9.99,0,TRUE
312740,Sniper Elite 3 - Save Churchill Part 3: Confrontation,2014-09-18,TRUE,FALSE,FALSE,Mostly Positive,76,52,6.99,6.99,0,TRUE
439250,Space Pilgrim Episode III: Delta Pavonis,2016-02-04,TRUE,FALSE,FALSE,Very Positive,88,292,1.99,1.99,0,TRUE
467660,Paranormal Activity: The Lost Soul,2017-08-15,TRUE,FALSE,FALSE,Mostly Positive,74,637,29.99,29.99,0,TRUE
468920,Ultimate Fishing Simulator,2018-08-30,TRUE,FALSE,FALSE,Very Positive,90,5547,19.99,19.99,0,TRUE
492140,Dead by Daylight - Original Soundtrack,2016-06-14,FALSE,FALSE,FALSE,Very Positive,82,281,9.99,9.99,0,TRUE
495720,Intrude,2016-08-01,TRUE,FALSE,FALSE,Very Positive,83,176,3.99,3.99,0,TRUE
545920,Hunting Unlimited 4,2016-11-03,TRUE,FALSE,FALSE,Mostly Positive,73,15,9.99,9.99,0,TRUE
580940,Redneck Rampage Rides Again,2017-06-05,TRUE,TRUE,TRUE,Positive,80,26,9.99,9.99,0,TRUE
595130,My Vet Practice,2017-02-28,TRUE,FALSE,FALSE,Positive,80,26,14.99,14.99,0,TRUE
600990,The Gardens Between,2018-09-19,TRUE,TRUE,TRUE,Very Positive,93,1899,19.99,19.99,0,TRUE
616950,Beholder - Blissful Sleep,2017-05-18,TRUE,TRUE,TRUE,Very Positive,92,441,3.99,3.99,0,TRUE
621220,Nantucket,2018-01-18,TRUE,TRUE,TRUE,Mostly Positive,78,701,17.99,17.99,0,TRUE
640380,UBERMOSH Vol.5,2017-05-25,TRUE,FALSE,TRUE,Very Positive,95,285,0.27,0.99,72,TRUE
675240,Shining Song Starnova,2018-09-13,TRUE,TRUE,TRUE,Very Positive,94,278,7.49,29.99,75,TRUE
691430,Firebird - The Unfinished,2018-04-27,TRUE,FALSE,FALSE,Positive,96,27,4.99,4.99,0,TRUE
717250,Doki Doki Literature Club Fan Pack,2017-09-22,TRUE,TRUE,FALSE,Overwhelmingly Positive,99,1625,9.99,9.99,0,TRUE
724250,Princess Maker 5,2018-05-04,TRUE,FALSE,FALSE,Mixed,65,423,29.99,29.99,0,TRUE
729370,-KLAUS-,2019-01-23,TRUE,FALSE,FALSE,Very Positive,84,71,14.99,14.99,0,TRUE
755756,RPG Maker MV - POP: Slasher Forest,2017-12-20,TRUE,TRUE,TRUE,Positive,81,11,7.49,24.99,70,TRUE
810470,Black Dream Plus,2018-07-06,TRUE,FALSE,FALSE,Very Positive,88,63,8.99,8.99,0,TRUE
883360,Beyond Blue,2020-06-11,TRUE,FALSE,FALSE,Very Positive,87,788,19.99,19.99,0,TRUE
277739,Train Simulator: West Rhine: Köln - Koblenz Route Add-On,2014-12-05,TRUE,FALSE,FALSE,Mostly Positive,75,120,19.99,19.99,0,TRUE
884660,CRSED: F.O.A.D.,2018-06-15,TRUE,FALSE,TRUE,Mostly Positive,79,37560,0,0,0,TRUE
951662,Steep - X-Games DLC,2018-11-06,TRUE,FALSE,FALSE,Mixed,60,33,9.99,9.99,0,TRUE
984680,Interstellar Space: Genesis,2019-07-25,TRUE,FALSE,FALSE,Very Positive,82,538,29.99,29.99,0,TRUE
1011610,Radio General,2020-04-09,TRUE,FALSE,TRUE,Very Positive,85,373,19.99,19.99,0,TRUE
1019550,Thief Simulator VR,2020-11-05,TRUE,FALSE,FALSE,Mixed,69,877,19.99,19.99,0,TRUE
1029980,UBERMOSH Vol.7,2019-04-30,TRUE,FALSE,FALSE,Very Positive,86,160,1.99,19.99,90,TRUE
1074070,Dust to the End,2021-08-11,TRUE,FALSE,FALSE,Very Positive,80,895,11.99,11.99,0,TRUE
1080110,F1® 2020,2020-07-09,TRUE,FALSE,FALSE,Very Positive,94,25626,59.99,59.99,0,TRUE
1081450,Criminal Dissidia,2022-09-27,TRUE,FALSE,FALSE,Mixed,64,95,12.99,12.99,0,TRUE
1087426,NTBSS: Master Character Training Pack - Might Guy,2020-01-30,TRUE,FALSE,FALSE,Positive,88,26,1.99,3.99,50,TRUE
1090440,Kelipot,2020-11-03,TRUE,FALSE,FALSE,Very Positive,84,619,13.99,13.99,0,TRUE
1105542,Train Simulator: Surselva Line: Reichenau-Tamins - Disentis/Mustér Route Add-On,2019-10-24,TRUE,FALSE,FALSE,Mostly Positive,70,20,39.99,39.99,0,TRUE
1122100,Giraffe and Annika,2020-02-17,TRUE,FALSE,FALSE,Very Positive,91,228,19.99,19.99,0,TRUE
1170010,Warhammer 40000: Gladius - Fortification Pack,2019-10-17,TRUE,FALSE,TRUE,Mostly Positive,77,31,4.99,4.99,0,TRUE
1280950,Interstate Drifter 2000,2021-01-21,TRUE,FALSE,FALSE,Positive,97,46,7.99,7.99,0,TRUE
1286340,Daily Wife,2020-08-07,TRUE,FALSE,FALSE,Very Positive,80,671,4.99,4.99,0,TRUE
1366570,RESONARK X,2020-07-31,TRUE,FALSE,FALSE,Positive,82,23,12.99,12.99,0,TRUE
1369340,Cats Organized Neatly,2020-10-12,TRUE,FALSE,FALSE,Overwhelmingly Positive,98,2473,2.99,2.99,0,TRUE
1943950,Escape the Backrooms,2022-08-11,TRUE,FALSE,FALSE,Very Positive,90,31889,10,0,0,TRUE
1413370,Power to the People,2022-02-08,TRUE,FALSE,FALSE,Very Positive,82,266,14.99,14.99,0,TRUE
1436590,Phoenotopia: Awakening,2021-01-21,TRUE,TRUE,FALSE,Very Positive,86,1495,19.99,19.99,0,TRUE
1476350,Brain Meltdown - Into Despair,2020-12-01,TRUE,FALSE,FALSE,Very Positive,94,160,3.99,3.99,0,TRUE
1479630,Railway Empire - Japan,2021-05-07,TRUE,FALSE,TRUE,Mostly Positive,77,45,12.99,12.99,0,TRUE
1486580,Bus Simulator 21 - IVECO BUS Bus Pack,2022-03-29,TRUE,FALSE,FALSE,Positive,89,19,8.99,8.99,0,TRUE
1503790,Nordicandia,2022-09-02,TRUE,FALSE,TRUE,Mostly Positive,70,369,0,0,0,TRUE
1514780,Battle for Esturia,2021-03-19,TRUE,FALSE,TRUE,Positive,93,32,9.99,9.99,0,TRUE
1519060,SGS Taipings,2023-01-19,TRUE,TRUE,FALSE,Very Positive,85,85,29.99,29.99,0,TRUE
1525660,Sunblaze,2021-06-03,TRUE,TRUE,TRUE,Very Positive,91,177,14.99,14.99,0,TRUE
1552130,Forgotten Hope,2021-05-12,TRUE,FALSE,FALSE,Very Positive,93,75,3.99,3.99,0,TRUE
1561363,ACE COMBAT™ 7: SKIES UNKNOWN - FB-22 Strike Raptor Set,2021-04-27,TRUE,FALSE,FALSE,Positive,90,20,4.99,4.99,0,TRUE
1592390,Driving Simulator 2022,2021-08-02,TRUE,FALSE,FALSE,Mostly Positive,70,10,1.99,1.99,0,TRUE
1635980,Kubinashi Recollection,2021-12-08,TRUE,FALSE,FALSE,Very Positive,95,86,11.99,11.99,0,TRUE
2175250,Volley Court,2022-11-25,TRUE,FALSE,FALSE,Very Positive,98,55,4.55,5.99,24,TRUE
1723260,CaseCracker,2022-12-19,TRUE,FALSE,FALSE,Overwhelmingly Positive,95,1602,9.99,9.99,0,TRUE
1724440,Epic Fantasy Battle Simulator,2021-08-30,TRUE,FALSE,FALSE,Very Positive,91,264,9.99,9.99,0,TRUE
1725500,Beat Saber: Skrillex – 'Bangarang (feat. Sirah)',2021-08-31,TRUE,FALSE,FALSE,Mixed,64,14,1.99,1.99,0,TRUE
1732740,Sakura Hime,2021-10-15,TRUE,FALSE,FALSE,Very Positive,93,1105,2.79,3.99,30,TRUE
288520,Arma 3 Karts,2014-05-29,TRUE,FALSE,FALSE,Very Positive,83,635,1.99,1.99,0,TRUE
1235731,The Sims™ 4 City Living,2020-06-18,TRUE,FALSE,FALSE,Mixed,59,188,40,0,0,TRUE
1747830,Blossom Tales II: The Minotaur Prince,2022-08-16,TRUE,FALSE,TRUE,Very Positive,94,71,14.99,14.99,0,TRUE
1782860,Community College Hero: Fun and Games,2022-02-03,TRUE,TRUE,TRUE,Positive,100,10,4.99,4.99,0,TRUE
1799380,MAGLAM LORD,2022-05-30,TRUE,FALSE,FALSE,Mixed,62,45,39.99,39.99,0,TRUE
1812153,Forza Horizon 5 2020 Lamborghini Huracán EVO,2021-12-30,TRUE,FALSE,FALSE,Mostly Positive,74,43,2.99,2.99,0,TRUE
1884390,Frequency Dissonance,2022-05-19,TRUE,FALSE,FALSE,Positive,80,20,3.99,3.99,0,TRUE
1898830,VBridger,2022-04-10,TRUE,FALSE,FALSE,Mostly Positive,74,31,9.99,9.99,0,TRUE
1949010,Room 301 NO.6,2022-09-20,TRUE,FALSE,FALSE,Very Positive,93,107,3.99,3.99,0,TRUE
2020530,風色幻想6:冒險奏鳴,2022-08-08,TRUE,FALSE,FALSE,Very Positive,89,77,5.99,5.99,0,TRUE
2055220,Desktop Girlfriend,2022-08-23,TRUE,FALSE,FALSE,Mostly Positive,70,616,1.99,1.99,0,TRUE
2139269,Call of Duty League™ - OpTic Texas Pack 2023,2022-11-29,TRUE,FALSE,FALSE,Mostly Positive,78,46,9.99,9.99,0,TRUE
2168450,DREAMWILD,2022-10-31,TRUE,FALSE,FALSE,Very Positive,89,79,7.99,7.99,0,TRUE
2175780,Dominance,2023-01-12,TRUE,FALSE,FALSE,Mixed,63,237,0,0,0,TRUE
2185930,Football Club Management 2023,2022-12-07,TRUE,FALSE,FALSE,Mixed,41,34,0,0,0,TRUE
2282210,Rain World: Downpour - Soundtrack,2023-01-23,FALSE,FALSE,FALSE,Positive,92,13,9.99,9.99,0,TRUE
2920,Sub Command,2006-10-26,TRUE,FALSE,FALSE,Mostly Positive,74,99,9.99,9.99,0,TRUE
3500,Mystery P.I.™ - The Lottery Ticket,2009-10-28,TRUE,FALSE,FALSE,Mostly Positive,79,34,4.99,4.99,0,TRUE
3990,Civilization IV®: Warlords,2007-04-06,TRUE,TRUE,FALSE,Very Positive,92,268,4.99,4.99,0,TRUE
858040,Sudoku Jigsaw / 拼图数独,2018-09-13,TRUE,TRUE,TRUE,Very Positive,91,143,1.99,1.99,0,TRUE
33100,Alien Shooter,2009-05-27,TRUE,FALSE,FALSE,Overwhelmingly Positive,95,2473,4.99,4.99,0,TRUE
33650,Puzzler World,2010-05-28,TRUE,FALSE,FALSE,Very Positive,88,300,4.99,4.99,0,TRUE
212630,Tom Clancy's Ghost Recon: Future Soldier™,2012-06-26,TRUE,FALSE,FALSE,Mixed,68,4053,19.99,19.99,0,TRUE
244930,SNOW - The Ultimate Edition,2020-11-11,TRUE,FALSE,FALSE,Mixed,64,2207,14.99,14.99,0,TRUE
251170,Damned,2014-10-06,TRUE,FALSE,FALSE,Mostly Positive,71,2116,19.99,19.99,0,TRUE
262150,Vanguard Princess,2014-03-03,TRUE,TRUE,TRUE,Mostly Positive,70,1482,4.99,4.99,0,TRUE
283290,Nosferatu: The Wrath of Malachi,2014-03-06,TRUE,FALSE,FALSE,Very Positive,90,1133,2.99,2.99,0,TRUE
288260,Conflicks - Revolutionary Space Battles,2015-11-05,TRUE,TRUE,TRUE,Very Positive,82,74,6.99,6.99,0,TRUE
302110,Small Town Terrors: Pilgrim's Hook Collector's Edition,2014-07-16,TRUE,FALSE,FALSE,Very Positive,80,67,7.99,7.99,0,TRUE
343464,Total War: ATTILA - Age of Charlemagne Campaign Pack,2015-12-10,TRUE,FALSE,TRUE,Mixed,65,884,16.99,16.99,0,TRUE
360020,Rise of Flight: ILYA Muromets,2015-06-02,TRUE,FALSE,FALSE,Mostly Positive,70,10,24.99,24.99,0,TRUE
375750,Invisigun Reloaded,2017-02-08,TRUE,TRUE,TRUE,Very Positive,87,377,4.99,4.99,0,TRUE
388880,Oxenfree,2016-01-14,TRUE,TRUE,TRUE,Very Positive,92,8134,9.99,9.99,0,TRUE
404180,Club Life,2016-04-13,TRUE,FALSE,FALSE,Very Positive,81,61,12.99,12.99,0,TRUE
460060,Varenje,2018-12-13,TRUE,TRUE,TRUE,Very Positive,87,1262,9.99,0,0,TRUE
481180,System Crash,2016-08-01,TRUE,FALSE,FALSE,Very Positive,84,218,3.74,14.99,75,TRUE
497850,8-Bit Hordes,2016-08-12,TRUE,FALSE,FALSE,Very Positive,80,449,14.99,14.99,0,TRUE
878465,TEKKEN 7 - DLC9: Negan,2019-02-28,TRUE,FALSE,FALSE,Very Positive,90,241,7.99,7.99,0,TRUE
1307550,Craftopia,2020-09-04,TRUE,FALSE,FALSE,Mostly Positive,79,15836,25,0,0,TRUE
509250,TO THE TOP,2017-05-18,TRUE,FALSE,FALSE,Very Positive,86,673,19.99,19.99,0,TRUE
543870,NARUTO SHIPPUDEN: Ultimate Ninja STORM 2,2017-08-25,TRUE,FALSE,FALSE,Very Positive,88,2300,19.99,19.99,0,TRUE
547850,Trump Simulator VR,2016-10-27,TRUE,FALSE,FALSE,Very Positive,81,77,0.99,0.99,0,TRUE
564040,ZANGEKI WARP,2017-02-15,TRUE,FALSE,TRUE,Positive,81,33,5.99,5.99,0,TRUE
568320,Pictopix,2017-01-05,TRUE,TRUE,TRUE,Overwhelmingly Positive,96,934,6.99,6.99,0,TRUE
623360,Grim Tales: The Legacy Collector's Edition,2017-04-19,TRUE,FALSE,FALSE,Mostly Positive,75,20,9.99,9.99,0,TRUE
654990,Dude Simulator,2017-07-13,TRUE,FALSE,FALSE,Mixed,59,1675,4.99,4.99,0,TRUE
657990,Crafting Dead,2017-08-18,TRUE,FALSE,FALSE,Mixed,52,122,4.99,4.99,0,TRUE
867240,Naval Action - Admiralty Connection,2018-06-22,TRUE,FALSE,FALSE,Mostly Positive,76,59,24.99,24.99,0,TRUE
660160,Field of Glory II,2017-10-12,TRUE,FALSE,FALSE,Very Positive,87,589,7.49,29.99,75,TRUE
668590,Omen Exitio: Plague,2018-03-05,TRUE,TRUE,TRUE,Very Positive,86,353,9.99,9.99,0,TRUE
672970,Swords and Sandals Medieval,2017-09-14,TRUE,TRUE,FALSE,Mostly Positive,75,36,6.99,6.99,0,TRUE
674750,Yet Another Zombie Defense HD,2017-08-25,TRUE,FALSE,FALSE,Very Positive,85,2079,3.99,3.99,0,TRUE
695290,The Golf Club™ 2019 featuring PGA TOUR,2018-08-28,TRUE,FALSE,FALSE,Mostly Positive,73,1628,49.99,49.99,0,TRUE
704910,Tenta Shooter,2017-12-08,TRUE,FALSE,FALSE,Very Positive,93,92,9.99,9.99,0,TRUE
709920,Tametsi,2017-10-18,TRUE,FALSE,FALSE,Overwhelmingly Positive,96,744,2.99,2.99,0,TRUE
742300,Mega Man 11,2018-10-02,TRUE,FALSE,FALSE,Very Positive,91,2869,29.99,29.99,0,TRUE
751340,ASSAULT GUNNERS HD EDITION,2018-03-20,TRUE,FALSE,FALSE,Mostly Positive,75,102,9.99,9.99,0,TRUE
751490,WaveCrash!!,2021-05-18,TRUE,TRUE,FALSE,Positive,100,14,9.99,9.99,0,TRUE
883310,Runes of Magic – Scout Pack,2018-08-29,TRUE,FALSE,FALSE,Mixed,60,10,24.99,24.99,0,TRUE
753930,God's Basement,2018-10-16,TRUE,FALSE,FALSE,Mostly Positive,73,993,14.99,14.99,0,TRUE
776000,Choice of the Vampire,2018-02-09,TRUE,TRUE,TRUE,Mixed,55,34,5.99,5.99,0,TRUE
813450,Barbearian,2018-08-14,TRUE,FALSE,FALSE,Very Positive,81,58,12.99,12.99,0,TRUE
851730,Sandmade,2018-05-16,TRUE,FALSE,FALSE,Very Positive,91,142,0.74,0.99,25,TRUE
853200,Shred! 2 - ft Sam Pilgrim,2018-12-24,TRUE,TRUE,FALSE,Very Positive,88,163,9.99,9.99,0,TRUE
1579850,夏まつりのハナビィ Hanaby's Summer Festival,2021-07-16,TRUE,TRUE,FALSE,Positive,95,24,19.99,19.99,0,TRUE
904400,Cardpocalypse,2020-10-12,TRUE,FALSE,FALSE,Very Positive,90,131,24.99,24.99,0,TRUE
1034910,Blaster Master Zero 2,2019-11-29,TRUE,FALSE,FALSE,Very Positive,90,362,9.99,9.99,0,TRUE
1048660,Knight Squad 2,2021-04-14,TRUE,FALSE,FALSE,Very Positive,93,128,14.99,14.99,0,TRUE
1079630,Death Jump,2019-05-22,TRUE,FALSE,FALSE,Very Positive,85,74,1.99,1.99,0,TRUE
1101140,Fishing Adventure,2019-11-01,TRUE,FALSE,FALSE,Very Positive,86,1118,4.99,4.99,0,TRUE
1112890,Calico,2020-12-15,TRUE,TRUE,FALSE,Very Positive,90,2586,8.39,11.99,30,TRUE
1116780,Shovel Knight: King of Cards,2019-12-10,TRUE,TRUE,TRUE,Very Positive,90,155,9.99,9.99,0,TRUE
1142880,Heroes of Hammerwatch: Moon Temple,2020-02-19,TRUE,FALSE,TRUE,Mixed,41,167,5.99,5.99,0,TRUE
1143851,Blasphemous - Digital Comic,2019-09-10,TRUE,TRUE,TRUE,Positive,81,38,1.99,1.99,0,TRUE
1162430,Salad Fields,2020-07-10,TRUE,TRUE,TRUE,Positive,100,22,14.99,14.99,0,TRUE
1184411,PAYDAY 2: Border Crossing Heist,2019-11-07,TRUE,FALSE,TRUE,Mixed,52,526,6.99,6.99,0,TRUE
1218890,Ollie & Bollie: Outdoor Estate,2020-01-17,TRUE,TRUE,FALSE,Mostly Positive,75,144,2.99,2.99,0,TRUE
1237523,MY HERO ONE'S JUSTICE 2 DLC Pack 1: Hawks,2020-06-10,TRUE,FALSE,FALSE,Positive,88,26,3.99,3.99,0,TRUE
1245590,Terraforming Mars - Prelude,2020-12-08,TRUE,TRUE,FALSE,Mostly Positive,78,57,6.99,6.99,0,TRUE
1247010,Legend of Keepers - Supporter Pack,2020-03-19,TRUE,TRUE,TRUE,Positive,82,17,9.99,9.99,0,TRUE
1287059,Monster Hunter World: Iceborne - Pendant: Fulgurbugs,2020-07-08,TRUE,FALSE,FALSE,Positive,81,33,0.99,0.99,0,TRUE
445680,NEKOPARA Vol. 2 - Theme Song,2016-02-19,FALSE,FALSE,FALSE,Very Positive,98,56,9.99,9.99,0,TRUE
1296510,Dread X Collection,2020-05-26,TRUE,FALSE,FALSE,Very Positive,84,357,6.99,6.99,0,TRUE
1329790,Override 2: Super Mech League,2020-12-22,TRUE,FALSE,FALSE,Mixed,65,84,29.99,29.99,0,TRUE
1330480,Warhammer 40000: Gladius - Assault Pack,2020-05-28,TRUE,FALSE,TRUE,Positive,84,38,4.99,4.99,0,TRUE
985890,Streets of Rage 4,2020-04-30,TRUE,TRUE,TRUE,Very Positive,92,14160,12,0,0,TRUE
1361700,Half-Life: Alyx - Final Hours,2020-07-09,TRUE,TRUE,FALSE,Overwhelmingly Positive,95,779,9.99,9.99,0,TRUE
1381440,80's OVERDRIVE,2020-11-19,TRUE,FALSE,FALSE,Mostly Positive,76,230,9.99,9.99,0,TRUE
1395720,Spiritfarer®: Farewell Edition - OST,2020-08-18,FALSE,FALSE,FALSE,Positive,96,30,9.99,9.99,0,TRUE
1455910,Territory: Farming and Fighting,2023-01-11,TRUE,FALSE,FALSE,Very Positive,90,120,10.99,10.99,0,TRUE
1481440,Guardians VR,2021-02-26,TRUE,FALSE,FALSE,Very Positive,88,79,19.99,19.99,0,TRUE
1510460,Chicken Invaders Universe,2022-12-15,TRUE,FALSE,FALSE,Very Positive,91,2152,0,0,0,TRUE
1522950,Dadish,2021-02-22,TRUE,FALSE,FALSE,Very Positive,95,133,2.99,2.99,0,TRUE
1536210,IRA,2021-08-31,TRUE,FALSE,FALSE,Very Positive,83,99,15.99,15.99,0,TRUE
1543240,Gigapocalypse,2021-11-12,TRUE,FALSE,FALSE,Very Positive,96,86,9.99,9.99,0,TRUE
1546400,GigaBash,2022-08-04,TRUE,FALSE,FALSE,Very Positive,92,625,34.99,34.99,0,TRUE
1572340,Ark of Artemis,2021-05-21,TRUE,FALSE,FALSE,Very Positive,83,189,17.99,17.99,0,TRUE
1575300,No Parachute,2021-04-05,TRUE,FALSE,FALSE,Very Positive,92,120,4.99,4.99,0,TRUE
1579020,Golfie,2023-01-19,TRUE,FALSE,FALSE,Mostly Positive,79,126,17.99,17.99,0,TRUE
1591490,Distant Memoraĵo,2021-07-15,TRUE,TRUE,TRUE,Very Positive,99,107,19.99,19.99,0,TRUE
222608,Train Simulator: MRCE ES 64 U2 'Taurus' Loco Add-On,2013-11-21,TRUE,FALSE,FALSE,Mixed,57,38,19.99,19.99,0,TRUE
1653770,2089 - Space Divided,2022-09-16,TRUE,FALSE,FALSE,Positive,90,11,17.99,17.99,0,TRUE
